UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
154101, 1,"R",86,"R",0,"R",86,"R",51,"R",0,"R",51,"R",101,"R",0,"R",101,"R",65,"R",0,"R",65,"R",97,"R",0,"R",97,"R",76,"R",0,"R",76,"R",284,"R",0,"R",284,"R",192,"R",0,"R",192
154101, 2,"R",86,"Z",0,"R",86,"R",51,"R",0,"R",51,"R",101,"Z",0,"R",101,"R",65,"R",0,"R",65,"R",97,"Z",0,"R",97,"R",76,"R",0,"R",76,"R",284,"R",0,"R",284,"R",192,"R",0,"R",192
154110, 4,"R",182,"Z",0,"R",182,"A",,"A",,"R",78,"R",62,"Z",0,"R",62,"A",,"A",,"R",31,"R",147,"Z",0,"R",147,"A",,"A",,"R",66,"R",391,"R",0,"R",391,"A",,"A",,"R",175
154129, 4,"R",81,"Z",0,"R",81,"A",,"A",,"R",52,"R",60,"Z",0,"R",60,"A",,"A",,"R",48,"R",99,"Z",0,"R",99,"A",,"A",,"R",65,"R",240,"R",0,"R",240,"A",,"A",,"R",165
154165, 4,"R",11,"Z",0,"R",11,"A",,"A",,"R",9,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",18,"R",0,"R",18,"A",,"A",,"R",15
154208, 4,"R",22,"Z",0,"R",22,"A",,"A",,"R",10,"R",9,"Z",0,"R",9,"A",,"A",,"R",6,"R",10,"Z",0,"R",10,"A",,"A",,"R",8,"R",41,"R",0,"R",41,"A",,"A",,"R",24
154235, 1,"R",148,"R",1,"R",147,"R",73,"R",0,"R",73,"R",187,"R",1,"R",186,"R",119,"R",0,"R",119,"R",226,"R",0,"R",226,"R",164,"R",0,"R",164,"R",561,"R",2,"R",559,"R",356,"R",0,"R",356
154235, 2,"R",148,"R",1,"R",147,"R",73,"R",0,"R",73,"R",187,"R",1,"R",186,"R",119,"R",0,"R",119,"R",226,"R",0,"R",226,"R",164,"R",0,"R",164,"R",561,"R",2,"R",559,"R",356,"R",0,"R",356
154262, 1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1
154262, 3,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1
154332, 4,"R",54,"Z",0,"R",54,"A",,"A",,"R",23,"R",6,"Z",0,"R",6,"A",,"A",,"R",3,"R",9,"Z",0,"R",9,"A",,"A",,"R",8,"R",69,"R",0,"R",69,"A",,"A",,"R",34
154341, 4,"R",20,"Z",0,"R",20,"A",,"A",,"R",10,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",25,"R",0,"R",25,"A",,"A",,"R",13
154350, 1,"R",119,"R",0,"R",119,"R",80,"R",0,"R",80,"R",129,"R",0,"R",129,"R",86,"R",0,"R",86,"R",124,"R",0,"R",124,"R",100,"R",0,"R",100,"R",372,"R",0,"R",372,"R",266,"R",0,"R",266
154350, 2,"R",119,"Z",0,"R",119,"R",80,"R",0,"R",80,"R",129,"Z",0,"R",129,"R",86,"R",0,"R",86,"R",124,"Z",0,"R",124,"R",100,"R",0,"R",100,"R",372,"R",0,"R",372,"R",266,"R",0,"R",266
154378, 4,"R",196,"Z",0,"R",196,"A",,"A",,"R",42,"R",35,"Z",0,"R",35,"A",,"A",,"R",17,"R",179,"Z",0,"R",179,"A",,"A",,"R",70,"R",410,"R",0,"R",410,"A",,"A",,"R",129
154396, 4,"R",165,"Z",0,"R",165,"A",,"A",,"R",77,"R",36,"Z",0,"R",36,"A",,"A",,"R",20,"R",103,"Z",0,"R",103,"A",,"A",,"R",51,"R",304,"R",0,"R",304,"A",,"A",,"R",148
154448, 4,"R",32,"Z",0,"R",32,"A",,"A",,"R",23,"R",12,"Z",0,"R",12,"A",,"A",,"R",10,"R",14,"Z",0,"R",14,"A",,"A",,"R",12,"R",58,"R",0,"R",58,"A",,"A",,"R",45
154457, 4,"R",10,"Z",0,"R",10,"A",,"A",,"R",7,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",11,"R",0,"R",11,"A",,"A",,"R",7
154466, 4,"R",17,"Z",0,"R",17,"A",,"A",,"R",17,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",19,"Z",0,"R",19,"A",,"A",,"R",0,"R",37,"R",0,"R",37,"A",,"A",,"R",18
154493, 1,"R",93,"R",0,"R",93,"R",31,"R",1,"R",32,"R",51,"R",1,"R",50,"R",27,"R",0,"R",27,"R",97,"R",0,"R",97,"R",54,"R",1,"R",55,"R",241,"R",1,"R",240,"R",112,"R",2,"R",114
154493, 2,"R",90,"R",0,"R",90,"R",30,"R",1,"R",31,"R",51,"R",1,"R",50,"R",27,"R",0,"R",27,"R",96,"R",0,"R",96,"R",54,"R",1,"R",55,"R",237,"R",1,"R",236,"R",111,"R",2,"R",113
154493, 3,"R",3,"Z",0,"R",3,"R",1,"R",0,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",1,"R",0,"R",1
154518, 1,"R",55,"R",1,"R",54,"R",12,"R",0,"R",12,"R",35,"R",1,"R",34,"R",12,"R",0,"R",12,"R",29,"R",0,"R",29,"R",11,"R",0,"R",11,"R",119,"R",2,"R",117,"R",35,"R",0,"R",35
154518, 2,"R",55,"R",1,"R",54,"R",12,"R",0,"R",12,"R",35,"R",1,"R",34,"R",12,"R",0,"R",12,"R",29,"R",0,"R",29,"R",11,"R",0,"R",11,"R",119,"R",2,"R",117,"R",35,"R",0,"R",35
154527, 1,"R",123,"R",4,"R",119,"R",60,"R",0,"R",60,"R",120,"R",0,"R",120,"R",78,"R",0,"R",78,"R",208,"R",0,"R",208,"R",141,"R",0,"R",141,"R",451,"R",4,"R",447,"R",279,"R",0,"R",279
154527, 2,"R",123,"R",4,"R",119,"R",60,"R",0,"R",60,"R",120,"R",0,"R",120,"R",78,"R",0,"R",78,"R",208,"R",0,"R",208,"R",141,"R",0,"R",141,"R",451,"R",4,"R",447,"R",279,"R",0,"R",279
154545, 4,"R",24,"Z",0,"R",24,"A",,"A",,"R",16,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",3,"Z",0,"R",3,"A",,"A",,"R",1,"R",31,"R",0,"R",31,"A",,"A",,"R",21
154572, 4,"R",268,"R",1,"R",267,"A",,"A",,"R",100,"R",49,"R",0,"R",49,"A",,"A",,"R",20,"R",176,"R",1,"R",175,"A",,"A",,"R",75,"R",493,"R",2,"R",491,"A",,"A",,"R",195
154590, 1,"R",139,"R",0,"R",139,"R",37,"R",3,"R",40,"R",38,"R",0,"R",38,"R",13,"R",0,"R",13,"R",84,"R",0,"R",84,"R",35,"R",2,"R",37,"R",261,"R",0,"R",261,"R",85,"R",5,"R",90
154590, 2,"R",139,"Z",0,"R",139,"R",37,"R",3,"R",40,"R",38,"Z",0,"R",38,"R",13,"R",0,"R",13,"R",84,"Z",0,"R",84,"R",35,"R",2,"R",37,"R",261,"R",0,"R",261,"R",85,"R",5,"R",90
154642, 4,"R",129,"Z",0,"R",129,"A",,"A",,"R",48,"R",15,"Z",0,"R",15,"A",,"A",,"R",2,"R",158,"Z",0,"R",158,"A",,"A",,"R",67,"R",302,"R",0,"R",302,"A",,"A",,"R",117
154688, 1,"R",64,"R",1,"R",63,"R",35,"R",0,"R",35,"R",56,"R",0,"R",56,"R",40,"R",0,"R",40,"R",115,"R",0,"R",115,"R",75,"R",0,"R",75,"R",235,"R",1,"R",234,"R",150,"R",0,"R",150
154688, 2,"R",64,"R",1,"R",63,"R",35,"R",0,"R",35,"R",56,"R",0,"R",56,"R",40,"R",0,"R",40,"R",115,"R",0,"R",115,"R",75,"R",0,"R",75,"R",235,"R",1,"R",234,"R",150,"R",0,"R",150
154697, 4,"R",132,"Z",0,"R",132,"A",,"A",,"R",5,"R",26,"Z",0,"R",26,"A",,"A",,"R",1,"R",249,"Z",0,"R",249,"A",,"A",,"R",122,"R",407,"R",0,"R",407,"A",,"A",,"R",128
154712, 1,"R",115,"R",0,"R",115,"R",64,"R",0,"R",64,"R",236,"R",1,"R",235,"R",146,"R",0,"R",146,"R",143,"R",1,"R",142,"R",108,"R",0,"R",108,"R",494,"R",2,"R",492,"R",318,"R",0,"R",318
154712, 2,"R",115,"R",0,"R",115,"R",64,"R",0,"R",64,"R",236,"R",1,"R",235,"R",146,"R",0,"R",146,"R",143,"R",1,"R",142,"R",108,"R",0,"R",108,"R",494,"R",2,"R",492,"R",318,"R",0,"R",318
154721, 1,"R",80,"R",6,"R",74,"R",34,"R",0,"R",34,"R",38,"R",4,"R",34,"R",22,"R",0,"R",22,"R",66,"R",1,"R",65,"R",2,"R",0,"R",2,"R",184,"R",11,"R",173,"R",58,"R",0,"R",58
154721, 2,"R",80,"R",6,"R",74,"R",34,"R",0,"R",34,"R",38,"R",4,"R",34,"R",22,"R",0,"R",22,"R",66,"R",1,"R",65,"R",2,"R",0,"R",2,"R",184,"R",11,"R",173,"R",58,"R",0,"R",58
154749, 1,"R",62,"R",0,"R",62,"R",20,"R",0,"R",20,"R",25,"R",0,"R",25,"R",10,"R",0,"R",10,"R",36,"R",0,"R",36,"R",24,"R",0,"R",24,"R",123,"R",0,"R",123,"R",54,"R",0,"R",54
154749, 2,"R",62,"Z",0,"R",62,"R",20,"R",0,"R",20,"R",25,"Z",0,"R",25,"R",10,"R",0,"R",10,"R",36,"Z",0,"R",36,"R",24,"R",0,"R",24,"R",123,"R",0,"R",123,"R",54,"R",0,"R",54
154800, 4,"R",671,"Z",0,"R",671,"A",,"A",,"R",130,"R",131,"Z",0,"R",131,"A",,"A",,"R",44,"R",660,"Z",0,"R",660,"A",,"A",,"R",206,"R",1462,"R",0,"R",1462,"A",,"A",,"R",380
154855, 1,"R",117,"R",0,"R",117,"R",27,"R",0,"R",27,"R",17,"R",0,"R",17,"R",6,"R",0,"R",6,"R",37,"R",0,"R",37,"R",20,"R",2,"R",22,"R",171,"R",0,"R",171,"R",53,"R",2,"R",55
154855, 2,"R",117,"Z",0,"R",117,"R",27,"R",0,"R",27,"R",17,"Z",0,"R",17,"R",6,"R",0,"R",6,"R",37,"Z",0,"R",37,"R",20,"R",2,"R",22,"R",171,"R",0,"R",171,"R",53,"R",2,"R",55
154907, 4,"R",130,"Z",0,"R",130,"A",,"A",,"R",59,"R",32,"Z",0,"R",32,"A",,"A",,"R",18,"R",126,"Z",0,"R",126,"A",,"A",,"R",58,"R",288,"R",0,"R",288,"A",,"A",,"R",135
154925, 4,"R",264,"R",0,"R",264,"A",,"A",,"R",88,"R",20,"R",1,"R",19,"A",,"A",,"R",7,"R",144,"R",0,"R",144,"A",,"A",,"R",68,"R",428,"R",1,"R",427,"A",,"A",,"R",163
154934, 4,"R",90,"Z",0,"R",90,"A",,"A",,"R",34,"R",37,"Z",0,"R",37,"A",,"A",,"R",15,"R",91,"Z",0,"R",91,"A",,"A",,"R",42,"R",218,"R",0,"R",218,"A",,"A",,"R",91
154952, 4,"R",282,"R",0,"R",282,"A",,"A",,"R",90,"R",44,"R",1,"R",43,"A",,"A",,"R",15,"R",258,"R",0,"R",258,"A",,"A",,"R",123,"R",584,"R",1,"R",583,"A",,"A",,"R",228
154998, 4,"R",189,"Z",0,"R",189,"A",,"A",,"R",60,"R",13,"Z",0,"R",13,"A",,"A",,"R",1,"R",220,"Z",0,"R",220,"A",,"A",,"R",79,"R",422,"R",0,"R",422,"A",,"A",,"R",140
155007, 1,"R",68,"R",1,"R",67,"R",0,"R",12,"R",12,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",30,"R",0,"R",30,"R",0,"R",5,"R",5,"R",99,"R",1,"R",98,"R",0,"R",17,"R",17
155007, 3,"R",68,"R",1,"R",67,"Z",0,"R",12,"R",12,"R",1,"R",0,"R",1,"Z",0,"R",0,"R",0,"R",30,"R",0,"R",30,"Z",0,"R",5,"R",5,"R",99,"R",1,"R",98,"R",0,"R",17,"R",17
155025, 1,"R",285,"R",0,"R",285,"R",111,"R",0,"R",111,"R",137,"R",0,"R",137,"R",74,"R",0,"R",74,"R",246,"R",0,"R",246,"R",146,"R",0,"R",146,"R",668,"R",0,"R",668,"R",331,"R",0,"R",331
155025, 2,"R",285,"Z",0,"R",285,"R",111,"R",0,"R",111,"R",137,"Z",0,"R",137,"R",74,"R",0,"R",74,"R",246,"Z",0,"R",246,"R",146,"R",0,"R",146,"R",668,"R",0,"R",668,"R",331,"R",0,"R",331
155052, 4,"R",51,"Z",0,"R",51,"A",,"A",,"R",39,"R",24,"Z",0,"R",24,"A",,"A",,"R",18,"R",18,"Z",0,"R",18,"A",,"A",,"R",14,"R",93,"R",0,"R",93,"A",,"A",,"R",71
155061, 1,"R",411,"R",1,"R",410,"R",136,"R",1,"R",137,"R",166,"R",0,"R",166,"R",66,"R",0,"R",66,"R",404,"R",0,"R",404,"R",220,"R",1,"R",221,"R",981,"R",1,"R",980,"R",422,"R",2,"R",424
155061, 2,"R",387,"R",1,"R",386,"R",129,"R",1,"R",130,"R",157,"R",0,"R",157,"R",63,"R",0,"R",63,"R",385,"R",0,"R",385,"R",213,"R",0,"R",213,"R",929,"R",1,"R",928,"R",405,"R",1,"R",406
155061, 3,"R",24,"Z",0,"R",24,"R",7,"R",0,"R",7,"R",9,"Z",0,"R",9,"R",3,"R",0,"R",3,"R",19,"Z",0,"R",19,"R",7,"R",1,"R",8,"R",52,"R",0,"R",52,"R",17,"R",1,"R",18
155070, 1,"R",21,"R",0,"R",21,"R",8,"R",2,"R",10,"R",5,"R",0,"R",5,"R",4,"R",0,"R",4,"R",11,"R",0,"R",11,"R",2,"R",2,"R",4,"R",37,"R",0,"R",37,"R",14,"R",4,"R",18
155070, 2,"R",17,"Z",0,"R",17,"R",8,"R",0,"R",8,"R",4,"Z",0,"R",4,"R",4,"R",0,"R",4,"R",9,"Z",0,"R",9,"R",2,"R",0,"R",2,"R",30,"R",0,"R",30,"R",14,"R",0,"R",14
155070, 3,"R",4,"Z",0,"R",4,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"Z",0,"R",2,"R",2,"R",7,"R",0,"R",7,"R",0,"R",4,"R",4
155089, 1,"R",72,"R",0,"R",72,"R",40,"R",0,"R",40,"R",48,"R",0,"R",48,"R",20,"R",0,"R",20,"R",58,"R",0,"R",58,"R",25,"R",0,"R",25,"R",178,"R",0,"R",178,"R",85,"R",0,"R",85
155089, 2,"R",72,"Z",0,"R",72,"R",40,"R",0,"R",40,"R",48,"Z",0,"R",48,"R",20,"R",0,"R",20,"R",58,"Z",0,"R",58,"R",25,"R",0,"R",25,"R",178,"R",0,"R",178,"R",85,"R",0,"R",85
155098, 4,"R",161,"Z",0,"R",161,"A",,"A",,"R",47,"R",20,"Z",0,"R",20,"A",,"A",,"R",8,"R",97,"Z",0,"R",97,"A",,"A",,"R",36,"R",278,"R",0,"R",278,"A",,"A",,"R",91
155104, 4,"R",267,"R",1,"R",266,"A",,"A",,"R",106,"R",50,"R",0,"R",50,"A",,"A",,"R",16,"R",206,"R",1,"R",205,"A",,"A",,"R",80,"R",523,"R",2,"R",521,"A",,"A",,"R",202
155140, 1,"R",91,"R",0,"R",91,"R",25,"R",31,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54,"R",0,"R",54,"R",0,"R",11,"R",11,"R",145,"R",0,"R",145,"R",25,"R",42,"R",67
155140, 3,"R",91,"Z",0,"R",91,"R",25,"R",31,"R",56,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",54,"Z",0,"R",54,"R",0,"R",11,"R",11,"R",145,"R",0,"R",145,"R",25,"R",42,"R",67
155159, 4,"R",13,"Z",0,"R",13,"A",,"A",,"R",9,"R",8,"Z",0,"R",8,"A",,"A",,"R",7,"R",6,"Z",0,"R",6,"A",,"A",,"R",4,"R",27,"R",0,"R",27,"A",,"A",,"R",20
155177, 1,"R",60,"R",0,"R",60,"R",0,"R",30,"R",30,"R",48,"R",0,"R",48,"R",0,"R",33,"R",33,"R",53,"R",0,"R",53,"R",0,"R",20,"R",20,"R",161,"R",0,"R",161,"R",0,"R",83,"R",83
155177, 3,"R",60,"Z",0,"R",60,"Z",0,"R",30,"R",30,"R",48,"Z",0,"R",48,"Z",0,"R",33,"R",33,"R",53,"Z",0,"R",53,"Z",0,"R",20,"R",20,"R",161,"R",0,"R",161,"R",0,"R",83,"R",83
155186, 4,"R",287,"Z",0,"R",287,"A",,"A",,"R",95,"R",89,"Z",0,"R",89,"A",,"A",,"R",29,"R",118,"Z",0,"R",118,"A",,"A",,"R",57,"R",494,"R",0,"R",494,"A",,"A",,"R",181
155195, 4,"R",420,"R",1,"R",419,"A",,"A",,"R",147,"R",78,"R",0,"R",78,"A",,"A",,"R",34,"R",437,"R",0,"R",437,"A",,"A",,"R",213,"R",935,"R",1,"R",934,"A",,"A",,"R",394
155201, 4,"R",118,"Z",0,"R",118,"A",,"A",,"R",25,"R",8,"Z",0,"R",8,"A",,"A",,"R",1,"R",96,"Z",0,"R",96,"A",,"A",,"R",28,"R",222,"R",0,"R",222,"A",,"A",,"R",54
155210, 4,"R",519,"Z",0,"R",519,"A",,"A",,"R",115,"R",109,"Z",0,"R",109,"A",,"A",,"R",25,"R",908,"Z",0,"R",908,"A",,"A",,"R",255,"R",1536,"R",0,"R",1536,"A",,"A",,"R",395
155283, 1,"R",422,"R",1,"R",421,"R",10,"R",232,"R",242,"R",61,"R",0,"R",61,"R",6,"R",39,"R",45,"R",30,"R",0,"R",30,"R",1,"R",3,"R",4,"R",513,"R",1,"R",512,"R",17,"R",274,"R",291
155283, 2,"R",22,"Z",0,"R",22,"R",10,"R",0,"R",10,"R",11,"Z",0,"R",11,"R",6,"R",0,"R",6,"R",9,"Z",0,"R",9,"R",1,"R",0,"R",1,"R",42,"R",0,"R",42,"R",17,"R",0,"R",17
155283, 3,"R",400,"R",1,"R",399,"Z",0,"R",232,"R",232,"R",50,"R",0,"R",50,"Z",0,"R",39,"R",39,"R",21,"R",0,"R",21,"Z",0,"R",3,"R",3,"R",471,"R",1,"R",470,"R",0,"R",274,"R",274
155292, 4,"R",278,"Z",0,"R",278,"A",,"A",,"R",81,"R",41,"Z",0,"R",41,"A",,"A",,"R",12,"R",218,"Z",0,"R",218,"A",,"A",,"R",81,"R",537,"R",0,"R",537,"A",,"A",,"R",174
155317, 1,"R",887,"R",2,"R",885,"R",462,"R",0,"R",462,"R",733,"R",0,"R",733,"R",462,"R",0,"R",462,"R",2278,"R",2,"R",2276,"R",1666,"R",0,"R",1666,"R",3898,"R",4,"R",3894,"R",2590,"R",0,"R",2590
155317, 2,"R",887,"R",2,"R",885,"R",462,"R",0,"R",462,"R",733,"R",0,"R",733,"R",462,"R",0,"R",462,"R",2278,"R",2,"R",2276,"R",1666,"R",0,"R",1666,"R",3898,"R",4,"R",3894,"R",2590,"R",0,"R",2590
155335, 1,"R",57,"R",0,"R",57,"R",20,"R",3,"R",23,"R",34,"R",0,"R",34,"R",18,"R",0,"R",18,"R",73,"R",0,"R",73,"R",42,"R",2,"R",44,"R",164,"R",0,"R",164,"R",80,"R",5,"R",85
155335, 2,"R",52,"Z",0,"R",52,"R",20,"R",0,"R",20,"R",30,"Z",0,"R",30,"R",17,"R",0,"R",17,"R",69,"Z",0,"R",69,"R",42,"R",0,"R",42,"R",151,"R",0,"R",151,"R",79,"R",0,"R",79
155335, 3,"R",5,"Z",0,"R",5,"R",0,"R",3,"R",3,"R",4,"Z",0,"R",4,"R",1,"R",0,"R",1,"R",4,"Z",0,"R",4,"R",0,"R",2,"R",2,"R",13,"R",0,"R",13,"R",1,"R",5,"R",6
155353, 4,"R",27,"Z",0,"R",27,"A",,"A",,"R",17,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",6,"Z",0,"R",6,"A",,"A",,"R",2,"R",38,"R",0,"R",38,"A",,"A",,"R",24
155399, 1,"R",861,"R",0,"R",861,"R",443,"R",0,"R",443,"R",722,"R",0,"R",722,"R",454,"R",1,"R",455,"R",2172,"R",0,"R",2172,"R",1552,"R",0,"R",1552,"R",3755,"R",0,"R",3755,"R",2449,"R",1,"R",2450
155399, 2,"R",854,"Z",0,"R",854,"R",440,"R",0,"R",440,"R",721,"Z",0,"R",721,"R",453,"R",1,"R",454,"R",2171,"Z",0,"R",2171,"R",1552,"R",0,"R",1552,"R",3746,"R",0,"R",3746,"R",2445,"R",1,"R",2446
155399, 3,"R",7,"Z",0,"R",7,"R",3,"R",0,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",0,"R",9,"R",0,"R",9,"R",4,"R",0,"R",4
155414, 1,"R",71,"R",0,"R",71,"R",28,"R",0,"R",28,"R",34,"R",0,"R",34,"R",16,"R",0,"R",16,"R",46,"R",0,"R",46,"R",19,"R",0,"R",19,"R",151,"R",0,"R",151,"R",63,"R",0,"R",63
155414, 2,"R",71,"Z",0,"R",71,"R",28,"R",0,"R",28,"R",34,"Z",0,"R",34,"R",16,"R",0,"R",16,"R",46,"Z",0,"R",46,"R",19,"R",0,"R",19,"R",151,"R",0,"R",151,"R",63,"R",0,"R",63
155423, 4,"R",56,"Z",0,"R",56,"A",,"A",,"R",37,"R",10,"Z",0,"R",10,"A",,"A",,"R",8,"R",87,"Z",0,"R",87,"A",,"A",,"R",49,"R",153,"R",0,"R",153,"A",,"A",,"R",94
155450, 4,"R",125,"Z",0,"R",125,"A",,"A",,"R",20,"R",10,"Z",0,"R",10,"A",,"A",,"R",4,"R",105,"Z",0,"R",105,"A",,"A",,"R",28,"R",240,"R",0,"R",240,"A",,"A",,"R",52
155487, 4,"R",29,"Z",0,"R",29,"A",,"A",,"R",9,"R",8,"Z",0,"R",8,"A",,"A",,"R",6,"R",24,"Z",0,"R",24,"A",,"A",,"R",11,"R",61,"R",0,"R",61,"A",,"A",,"R",26
155496, 1,"R",39,"R",0,"R",39,"R",12,"R",8,"R",20,"R",33,"R",0,"R",33,"R",13,"R",6,"R",19,"R",20,"R",0,"R",20,"R",12,"R",3,"R",15,"R",92,"R",0,"R",92,"R",37,"R",17,"R",54
155496, 2,"R",35,"Z",0,"R",35,"R",12,"R",4,"R",16,"R",30,"Z",0,"R",30,"R",13,"R",3,"R",16,"R",17,"Z",0,"R",17,"R",12,"R",1,"R",13,"R",82,"R",0,"R",82,"R",37,"R",8,"R",45
155496, 3,"R",4,"Z",0,"R",4,"Z",0,"R",4,"R",4,"R",3,"Z",0,"R",3,"Z",0,"R",3,"R",3,"R",3,"Z",0,"R",3,"Z",0,"R",2,"R",2,"R",10,"R",0,"R",10,"R",0,"R",9,"R",9
155511, 1,"R",90,"R",0,"R",90,"R",32,"R",0,"R",32,"R",41,"R",0,"R",41,"R",28,"R",0,"R",28,"R",39,"R",0,"R",39,"R",9,"R",0,"R",9,"R",170,"R",0,"R",170,"R",69,"R",0,"R",69
155511, 2,"R",90,"Z",0,"R",90,"R",32,"R",0,"R",32,"R",41,"Z",0,"R",41,"R",28,"R",0,"R",28,"R",39,"Z",0,"R",39,"R",9,"R",0,"R",9,"R",170,"R",0,"R",170,"R",69,"R",0,"R",69
155520, 1,"R",107,"R",0,"R",107,"R",37,"R",0,"R",37,"R",37,"R",0,"R",37,"R",21,"R",0,"R",21,"R",52,"R",0,"R",52,"R",26,"R",0,"R",26,"R",196,"R",0,"R",196,"R",84,"R",0,"R",84
155520, 2,"R",107,"Z",0,"R",107,"R",37,"R",0,"R",37,"R",37,"Z",0,"R",37,"R",21,"R",0,"R",21,"R",52,"Z",0,"R",52,"R",26,"R",0,"R",26,"R",196,"R",0,"R",196,"R",84,"R",0,"R",84
155566, 4,"R",179,"R",1,"R",178,"A",,"A",,"R",54,"R",20,"R",0,"R",20,"A",,"A",,"R",7,"R",126,"R",0,"R",126,"A",,"A",,"R",45,"R",325,"R",1,"R",324,"A",,"A",,"R",106
155593, 4,"R",114,"Z",0,"R",114,"A",,"A",,"R",105,"R",28,"Z",0,"R",28,"A",,"A",,"R",25,"R",63,"Z",0,"R",63,"A",,"A",,"R",0,"R",205,"R",0,"R",205,"A",,"A",,"R",130
155618, 4,"R",95,"Z",0,"R",95,"A",,"A",,"R",49,"R",29,"Z",0,"R",29,"A",,"A",,"R",18,"R",36,"Z",0,"R",36,"A",,"A",,"R",23,"R",160,"R",0,"R",160,"A",,"A",,"R",90
155627, 1,"R",51,"R",0,"R",51,"R",26,"R",0,"R",26,"R",34,"R",0,"R",34,"R",15,"R",0,"R",15,"R",43,"R",0,"R",43,"R",24,"R",0,"R",24,"R",128,"R",0,"R",128,"R",65,"R",0,"R",65
155627, 2,"R",51,"Z",0,"R",51,"R",26,"R",0,"R",26,"R",34,"Z",0,"R",34,"R",15,"R",0,"R",15,"R",43,"Z",0,"R",43,"R",24,"R",0,"R",24,"R",128,"R",0,"R",128,"R",65,"R",0,"R",65
155681, 1,"R",447,"R",0,"R",447,"R",173,"R",9,"R",182,"R",325,"R",0,"R",325,"R",166,"R",5,"R",171,"R",356,"R",0,"R",356,"R",231,"R",3,"R",234,"R",1128,"R",0,"R",1128,"R",570,"R",17,"R",587
155681, 2,"R",428,"Z",0,"R",428,"R",173,"R",0,"R",173,"R",318,"Z",0,"R",318,"R",166,"R",1,"R",167,"R",351,"Z",0,"R",351,"R",228,"R",2,"R",230,"R",1097,"R",0,"R",1097,"R",567,"R",3,"R",570
155681, 3,"R",19,"Z",0,"R",19,"R",0,"R",9,"R",9,"R",7,"Z",0,"R",7,"R",0,"R",4,"R",4,"R",5,"Z",0,"R",5,"R",3,"R",1,"R",4,"R",31,"R",0,"R",31,"R",3,"R",14,"R",17
155715, 4,"R",165,"R",1,"R",164,"A",,"A",,"R",53,"R",25,"R",0,"R",25,"A",,"A",,"R",8,"R",123,"R",0,"R",123,"A",,"A",,"R",64,"R",313,"R",1,"R",312,"A",,"A",,"R",125
155812, 1,"R",37,"R",0,"R",37,"R",17,"R",0,"R",17,"R",38,"R",0,"R",38,"R",20,"R",0,"R",20,"R",29,"R",0,"R",29,"R",16,"R",1,"R",17,"R",104,"R",0,"R",104,"R",53,"R",1,"R",54
155812, 2,"R",37,"Z",0,"R",37,"R",17,"R",0,"R",17,"R",38,"Z",0,"R",38,"R",20,"R",0,"R",20,"R",28,"Z",0,"R",28,"R",16,"R",0,"R",16,"R",103,"R",0,"R",103,"R",53,"R",0,"R",53
